,AUD,EUR,NZD,GBP,BRL,CAD,CNY,DKK,HKD,INR,JPY,MYR,MXN,NOK,ZAR,SGD,KRW,LKR,SEK,CHF,TWD,THB,VEB
2021-07-23,1.357957632,0.850267834,1.433691756,0.727325624,5.1766,1.258,6.4808,6.3241,7.7697,74.44,110.52,4.2264,20.03,8.8788,14.8175,1.3602,1153.53,199,8.6904,0.9211,28.03,32.95,3764258.982
2021-07-24,1.357957632,0.850267834,1.433691756,0.727325624,5.1766,1.258,6.4808,6.3241,7.7697,74.44,110.52,4.2264,20.03,8.8788,14.8175,1.3602,1153.53,199,8.6904,0.9211,28.03,32.95,3764258.982
2021-07-25,1.357957632,0.850267834,1.433691756,0.727325624,5.1766,1.258,6.4808,6.3241,7.7697,74.44,110.52,4.2264,20.03,8.8788,14.8175,1.3602,1153.53,199,8.6904,0.9211,28.03,32.95,3764258.982
2021-07-26,1.353912808,0.846740051,1.427755568,0.723118085,5.172,1.254,6.4825,6.2962,7.7785,74.35,110.31,4.23,20.01,8.8293,14.785,1.3578,1154.75,199.47,8.6285,0.9157,28.06,32.92,3775192.201
2021-07-27,1.357220413,0.845237089,1.435956347,0.720253529,5.1603,1.2579,6.5104,6.2855,7.7837,74.5,109.64,4.2322,19.975,8.8676,14.805,1.3599,1156.32,198.5,8.6095,0.9135,28.08,32.92,3876098.508
2021-07-28,1.360729351,0.846811754,1.442377037,0.720253529,5.1547,1.2563,6.4905,6.2978,7.78,74.52,110.06,4.232,19.941,8.8399,14.815,1.3588,1156.27,199.19,8.6235,0.9134,28,32.87,3978871.118
2021-07-29,1.351351351,0.84132593,1.42551675,0.716024631,5.0497,1.2439,6.4562,6.2571,7.7729,74.25,109.53,4.237,19.859,8.7401,14.55,1.3529,1142.09,199,8.5532,0.9062,27.91,32.85,4026542.367
2021-07-30,1.360359135,0.842886042,1.432254368,0.718752246,5.1411,1.2466,6.4609,6.2688,7.7723,74.34,109.7,4.2189,19.846,8.8254,14.585,1.3539,1151.86,199,8.5912,0.9061,27.96,32.9,3973215.617
2021-07-31,1.360359135,0.842886042,1.432254368,0.718752246,5.1411,1.2466,6.4609,6.2688,7.7723,74.34,109.7,4.2189,19.846,8.8254,14.585,1.3539,1151.86,199,8.5912,0.9061,27.96,32.9,3973215.617
2021-08-01,1.360359135,0.842886042,1.432254368,0.718752246,5.1411,1.2466,6.4609,6.2688,7.7723,74.34,109.7,4.2189,19.846,8.8254,14.585,1.3539,1151.86,199,8.5912,0.9061,27.96,32.9,3973215.617
2021-08-02,1.357957632,0.842247115,1.434102969,0.720149791,5.1251,1.2501,6.462,6.2653,7.7735,74.35,109.22,4.2235,19.856,8.8135,14.4025,1.3529,1150.72,199,8.5835,0.9051,27.92,32.94,4005606.64
2021-08-03,1.354096141,0.84324142,1.427347987,0.719165768,5.2362,1.255,6.47,6.2716,7.7776,74.25,109.09,4.2211,19.896,8.8128,14.305,1.3521,1149.45,199,8.6042,0.9047,27.9,33.02,4008446.008
2021-08-04,1.355380862,0.844523267,1.419043565,0.71880391,5.2362,1.2551,6.4655,6.2799,7.7751,74.15,109.44,4.22,19.969,8.8353,14.3875,1.351,1142.99,199,8.604,0.9061,27.77,33.14,4023021.775
2021-08-05,1.349709812,0.844737287,1.415828968,0.717926628,5.175,1.2487,6.4608,6.2812,7.7774,74.1,109.75,4.2145,19.9252,8.8112,14.36,1.3507,1142.53,199,8.6113,0.907,27.76,33.26,4026104.36
2021-08-06,1.359249694,0.850267834,1.425923285,0.720824623,5.2236,1.2563,6.4825,6.3232,7.7783,74.19,110.22,4.218,20.018,8.8801,14.625,1.3546,1145.87,199,8.6646,0.9142,27.86,33.41,4030682.77
2021-08-07,1.359249694,0.850267834,1.425923285,0.720824623,5.2236,1.2563,6.4825,6.3232,7.7783,74.19,110.22,4.218,20.018,8.8801,14.625,1.3546,1145.87,199,8.6646,0.9142,27.86,33.41,4030682.77
2021-08-08,1.359249694,0.850267834,1.425923285,0.720824623,5.2236,1.2563,6.4825,6.3232,7.7783,74.19,110.22,4.218,20.018,8.8801,14.625,1.3546,1145.87,199,8.6646,0.9142,27.86,33.41,4030682.77
2021-08-09,1.36239782,0.851136267,1.428367376,0.721917413,5.2861,1.2571,6.4857,6.3295,7.7808,74.31,110.25,4.2262,20.067,8.9366,14.735,1.3566,1145.83,199,8.699,0.9191,27.81,33.45,4058650.97
2021-08-10,1.361285053,0.853096741,1.427551749,0.722543353,5.1931,1.2531,6.4852,6.3444,7.7814,74.5,110.54,4.2262,20.086,8.9243,14.7975,1.359,1152.5,199,8.7112,0.9226,27.84,33.46,4070177.132
2021-08-11,1.356116084,0.852006475,1.419043565,0.721188519,5.203,1.2513,6.4783,6.3357,7.7788,74.25,110.47,4.238,19.956,8.871,14.6575,1.3563,1156.09,198.84,8.6909,0.9215,27.84,33.18,4084265.769
2021-08-12,1.361470388,0.852079073,1.426940639,0.722908986,5.2352,1.2518,6.4782,6.3367,7.7814,74.31,110.36,4.2335,19.891,8.8433,14.775,1.3573,1162.78,199,8.6851,0.923,27.79,33.08,4106762.008
2021-08-13,1.355564593,0.847744998,1.419446416,0.721656924,5.2345,1.2512,6.4768,6.3039,7.7827,74.24,109.75,4.235,19.862,8.787,14.72,1.355,1168.36,199.5,8.6348,0.9162,27.84,33.3,4103082.262
2021-08-14,1.355564593,0.847744998,1.419446416,0.721656924,5.2345,1.2512,6.4768,6.3039,7.7827,74.24,109.75,4.235,19.862,8.787,14.72,1.355,1168.36,199.5,8.6348,0.9162,27.84,33.3,4103082.262
2021-08-15,1.355564593,0.847744998,1.419446416,0.721656924,5.2345,1.2512,6.4768,6.3039,7.7827,74.24,109.75,4.235,19.862,8.787,14.72,1.355,1168.36,199.5,8.6348,0.9162,27.84,33.3,4103082.262
2021-08-16,1.362583458,0.849184783,1.423487544,0.722073796,5.2466,1.257,6.4742,6.3151,7.7838,74.19,109.26,4.235,19.885,8.8284,14.7825,1.3552,1166.78,198.94,8.6475,0.9123,27.84,33.39,4125149.366
2021-08-17,1.378549766,0.853679358,1.446759259,0.727855011,5.2538,1.2622,6.4854,6.3483,7.7915,74.38,109.59,4.2363,19.983,8.9031,14.87,1.3623,1177.08,199,8.7448,0.9144,27.85,33.37,4100221.754
2021-08-18,1.381978994,0.854554777,1.45137881,0.727325624,5.3421,1.2638,6.4841,6.3548,7.7867,74.27,109.92,4.2343,20.011,8.9033,14.9325,1.3609,1170.18,199,8.7234,0.9179,27.84,33.32,4119839.444
2021-08-19,1.394700139,0.85521252,1.459214942,0.73136839,5.4027,1.279,6.4942,6.3592,7.79,74.38,109.75,4.241,20.111,9.0039,15.135,1.3632,1173.89,199.1,8.7888,0.9173,27.98,33.34,4075158.819
2021-08-20,1.40193467,0.855431993,1.464128843,0.733944954,5.399,1.2853,6.5012,6.3612,7.7897,74.35,109.77,4.2385,20.425,9.0386,15.3325,1.3624,1180.4,199,8.8169,0.9176,28.03,33.36,4111917.823
2021-08-21,1.40193467,0.855431993,1.464128843,0.733944954,5.399,1.2853,6.5012,6.3612,7.7897,74.35,109.77,4.2385,20.425,9.0386,15.3325,1.3624,1180.4,199,8.8169,0.9176,28.03,33.36,4111917.823
2021-08-22,1.40193467,0.855431993,1.464128843,0.733944954,5.399,1.2853,6.5012,6.3612,7.7897,74.35,109.77,4.2385,20.425,9.0386,15.3325,1.3624,1180.4,199,8.8169,0.9176,28.03,33.36,4111917.823
2021-08-23,1.387347392,0.852369587,1.450536699,0.729022381,5.384,1.2666,6.4805,6.3378,7.7925,74.12,109.78,4.228,20.364,8.9102,15.1875,1.3572,1169.73,199.5,8.719,0.9137,27.97,33.26,4113155.657
2021-08-24,1.378549766,0.851353652,1.439677512,0.729075532,5.2771,1.2615,6.471,6.3313,7.7882,74.13,109.68,4.217,20.318,8.8419,15.0325,1.355,1165.43,199,8.6957,0.913,27.92,32.89,4119336.764
2021-08-25,1.376273053,0.850484776,1.435956347,0.728703636,5.247,1.2624,6.4756,6.3245,7.7855,74.23,110.03,4.2015,20.266,8.8219,14.965,1.3535,1164.24,199.25,8.6982,0.9137,27.91,32.82,4111348.603
2021-08-26,1.379690949,0.850267834,1.437401179,0.729288215,5.2428,1.2654,6.4809,6.3233,7.7869,74.13,110.09,4.1925,20.357,8.8202,14.9,1.3536,1169.88,199,8.7128,0.9174,27.92,32.76,4136932.265
2021-08-27,1.368176221,0.847888757,1.42612664,0.726269155,5.1956,1.2613,6.4711,6.3047,7.7875,73.47,109.84,4.1877,20.202,8.721,14.7225,1.3455,1162.5,200,8.6404,0.9122,27.87,32.55,4129510.607
2021-08-28,1.368176221,0.847888757,1.42612664,0.726269155,5.1956,1.2613,6.4711,6.3047,7.7875,73.47,109.84,4.1877,20.202,8.721,14.7225,1.3455,1162.5,200,8.6404,0.9122,27.87,32.55,4129510.607
2021-08-29,1.368176221,0.847888757,1.42612664,0.726269155,5.1956,1.2613,6.4711,6.3047,7.7875,73.47,109.84,4.1877,20.202,8.721,14.7225,1.3455,1162.5,200,8.6404,0.9122,27.87,32.55,4129510.607
2021-08-30,1.370801919,0.847816872,1.428163382,0.726849833,5.1921,1.2606,6.4658,6.3042,7.7869,73.29,109.91,4.1529,20.127,8.658,14.6375,1.3447,1166.33,199.5,8.6223,0.9172,27.78,32.46,4123962.303
2021-08-31,1.368550705,0.847457627,1.420051122,0.72743144,5.1405,1.2629,6.4604,6.3023,7.7779,72.95,110.05,4.1529,20.074,8.6953,14.5075,1.3457,1158.32,199.16,8.6325,0.9161,27.66,32.27,4134141.597
2021-09-01,1.357036233,0.843881857,1.414827391,0.725163162,5.1809,1.2615,6.4586,6.274,7.7764,72.99,110.03,4.151,19.964,8.6828,14.385,1.3433,1156.03,199,8.6006,0.9145,27.7,32.29,4116706.665
2021-09-02,1.351168761,0.843312532,1.406469761,0.723327306,5.164,1.2559,6.456,6.2701,7.7708,72.99,110.01,4.157,19.967,8.648,14.4625,1.343,1160.95,199.47,8.5802,0.9159,27.66,32.44,4089857.96
2021-09-03,1.343724805,0.841467519,1.399188471,0.721396624,5.1692,1.2524,6.4528,6.257,7.7711,72.98,109.64,4.1448,19.889,8.6629,14.275,1.3417,1155.44,200,8.5468,0.9136,27.61,32.47,4076918.583
2021-09-04,1.343724805,0.841467519,1.399188471,0.721396624,5.1692,1.2524,6.4528,6.257,7.7711,72.98,109.64,4.1448,19.889,8.6629,14.275,1.3417,1155.44,200,8.5468,0.9136,27.61,32.47,4076918.583
2021-09-05,1.343724805,0.841467519,1.399188471,0.721396624,5.1692,1.2524,6.4528,6.257,7.7711,72.98,109.64,4.1448,19.889,8.6629,14.275,1.3417,1155.44,200,8.5468,0.9136,27.61,32.47,4076918.583
2021-09-06,1.343724805,0.841467519,1.399188471,0.721396624,5.1692,1.2524,6.4528,6.257,7.7711,72.98,109.64,4.1448,19.889,8.6629,14.275,1.3417,1155.44,200,8.5468,0.9136,27.61,32.47,4076918.583
2021-09-07,1.352447931,0.843953076,1.407063459,0.725058005,5.1692,1.2622,6.4662,6.2751,7.7751,73.44,110.17,4.1541,19.944,8.6757,14.31,1.3453,1162.88,199,8.5774,0.9179,27.64,32.68,4062683.957
2021-09-08,1.357220413,0.846166864,1.40944327,0.726691374,5.2843,1.2681,6.4612,6.2917,7.7755,73.84,110.32,4.153,19.937,8.7172,14.245,1.346,1166.21,199,8.6273,0.9219,27.72,32.75,4061686.58
2021-09-09,1.35501355,0.845522956,1.403311816,0.721761097,5.2764,1.2648,6.4547,6.2865,7.7775,73.52,109.76,4.1475,19.93,8.6583,14.13,1.3422,1169.61,199.5,8.6008,0.9173,27.67,32.71,4060251.635
2021-09-10,1.357588922,0.845952119,1.403311816,0.722178089,5.2169,1.2636,6.444,6.2908,7.7786,73.52,109.93,4.135,19.864,8.6511,14.175,1.3405,1169.63,200,8.6162,0.918,27.65,32.69,4074338.322
2021-09-11,1.357588922,0.845952119,1.403311816,0.722178089,5.2169,1.2636,6.444,6.2908,7.7786,73.52,109.93,4.135,19.864,8.6511,14.175,1.3405,1169.63,200,8.6162,0.918,27.65,32.69,4074338.322
2021-09-12,1.357588922,0.845952119,1.403311816,0.722178089,5.2169,1.2636,6.444,6.2908,7.7786,73.52,109.93,4.135,19.864,8.6511,14.175,1.3405,1169.63,200,8.6162,0.918,27.65,32.69,4074338.322
2021-09-13,1.356852103,0.846811754,1.405086413,0.722334585,5.2073,1.2643,6.4511,6.2967,7.7792,73.58,109.94,4.149,19.868,8.6416,14.1325,1.3418,1173.33,199,8.6137,0.9213,27.67,32.85,4047384.83
2021-09-14,1.363326517,0.845737483,1.406271973,0.722125939,5.2235,1.2663,6.4382,6.2891,7.7782,73.64,109.66,4.1614,19.898,8.6168,14.27,1.3418,1170.71,199,8.584,0.9193,27.69,32.91,3986022.993
2021-09-15,1.365374113,0.84666836,1.407459536,0.722700007,5.255,1.2653,6.432,6.2959,7.7824,73.47,109.4,4.157,19.898,8.5877,14.465,1.3415,1168.58,199,8.583,0.9196,27.67,32.9,4021575.174
2021-09-16,1.372118551,0.850051003,1.414027149,0.725426188,5.2535,1.2679,6.4566,6.3206,7.7834,73.56,109.67,4.157,19.937,8.6391,14.5825,1.3454,1171.23,199,8.6311,0.9251,27.75,33.15,4013219.399
2021-09-17,1.374381528,0.852224305,1.419849496,0.727008361,5.295,1.2738,6.4655,6.337,7.781,73.64,109.94,4.1698,19.9841,8.6891,14.7375,1.3479,1175.34,199.29,8.6717,0.9308,27.77,33.3,4038491.862
2021-09-18,1.374381528,0.852224305,1.419849496,0.727008361,5.295,1.2738,6.4655,6.337,7.781,73.64,109.94,4.1698,19.9841,8.6891,14.7375,1.3479,1175.34,199.29,8.6717,0.9308,27.77,33.3,4038491.862
2021-09-19,1.374381528,0.852224305,1.419849496,0.727008361,5.295,1.2738,6.4655,6.337,7.781,73.64,109.94,4.1698,19.9841,8.6891,14.7375,1.3479,1175.34,199.29,8.6717,0.9308,27.77,33.3,4038491.862
2021-09-20,1.379690949,0.852587603,1.423487544,0.732278852,5.3266,1.2818,6.4651,6.3394,7.7867,73.65,109.47,4.1909,20.161,8.7241,14.795,1.3514,1186.73,199,8.6964,0.9277,27.85,33.35,4031725.863
2021-09-21,1.38121547,0.852951211,1.425923285,0.731903681,5.2895,1.2789,6.4651,6.3419,7.7877,73.71,109.33,4.1835,20.117,8.6807,14.8225,1.3523,1185.15,199,8.6734,0.9235,27.76,33.36,4031725.75
2021-09-22,1.376651982,0.851861317,1.422272792,0.731582413,5.2715,1.2733,6.4611,6.3344,7.7862,73.8,109.59,4.189,20.013,8.6188,14.715,1.3504,1182.41,199,8.648,0.9223,27.75,33.44,4036778.125
2021-09-23,1.370426203,0.852151683,1.413627368,0.727537286,5.2917,1.2662,6.459,6.3369,7.7843,73.7,110.17,4.1798,20.025,8.5711,14.745,1.3483,1173.48,199.5,8.6327,0.9243,27.75,33.4,4036778.125
2021-09-24,1.377790025,0.853606487,1.425923285,0.730940721,5.3404,1.2672,6.466,6.3474,7.7851,73.81,110.72,4.187,20.094,8.5986,14.9425,1.3534,1176.53,199.03,8.6579,0.9246,27.73,33.4,4022048.25
2021-09-25,1.377790025,0.853606487,1.425923285,0.730940721,5.3404,1.2672,6.466,6.3474,7.7851,73.81,110.72,4.187,20.094,8.5986,14.9425,1.3534,1176.53,199.03,8.6579,0.9246,27.73,33.4,4022048.25
2021-09-26,1.377790025,0.853606487,1.425923285,0.730940721,5.3404,1.2672,6.466,6.3474,7.7851,73.81,110.72,4.187,20.094,8.5986,14.9425,1.3534,1176.53,199.03,8.6579,0.9246,27.73,33.4,4022048.25
2021-09-27,1.372872048,0.854554777,1.426533524,0.729288215,5.3571,1.2643,6.456,6.3544,7.7831,73.86,110.97,4.1865,20.0935,8.6031,14.9275,1.3537,1175.9,199,8.7049,0.9256,27.7,33.57,4093957.444
2021-09-28,1.381788034,0.856091088,1.437607821,0.738716111,5.4279,1.2692,6.4595,6.3658,7.7835,74.21,111.33,4.1835,20.331,8.6726,15.095,1.3572,1183.61,199.13,8.7313,0.9282,27.73,33.84,4132370.221
2021-09-29,1.390820584,0.861178092,1.455392228,0.744102984,5.4062,1.275,6.4702,6.4033,7.7845,74.28,111.83,4.1835,20.491,8.7451,15.16,1.3603,1181.75,199.35,8.787,0.9335,27.83,33.95,4128271.016
2021-09-30,1.383508578,0.863781636,1.449485433,0.742390497,5.4528,1.2673,6.4434,6.4237,7.785,74.16,111.5,4.187,20.562,8.7402,15.045,1.358,1183.7,199,8.7601,0.9339,27.84,33.65,4171327.382
2021-10-01,1.37532664,0.862217624,1.440299582,0.736811082,5.3674,1.2657,6.4434,6.4124,7.7848,74.15,110.97,4.1785,20.491,8.6241,14.865,1.3548,1187.24,199,8.7524,0.9297,27.81,33.64,4133444.25
2021-10-02,1.37532664,0.862217624,1.440299582,0.736811082,5.3674,1.2657,6.4434,6.4124,7.7848,74.15,110.97,4.1785,20.491,8.6241,14.865,1.3548,1187.24,199,8.7524,0.9297,27.81,33.64,4133444.25
2021-10-03,1.37532664,0.862217624,1.440299582,0.736811082,5.3674,1.2657,6.4434,6.4124,7.7848,74.15,110.97,4.1785,20.491,8.6241,14.865,1.3548,1187.24,199,8.7524,0.9297,27.81,33.64,4133444.25
2021-10-04,1.372872048,0.860437102,1.435956347,0.735186002,5.4333,1.2571,6.4434,6.3997,7.7871,74.46,110.94,4.1725,20.534,8.5741,15.0025,1.3571,1182.4,199,8.7254,0.9248,27.94,33.75,4.1713
2021-10-05,1.370801919,0.861400637,1.434926101,0.73313783,5.4633,1.2562,6.4434,6.4064,7.7845,74.51,111.39,4.1794,20.562,8.5219,14.975,1.3563,1188.31,199.5,8.7286,0.9271,27.91,33.82,4.1651
2021-10-06,1.377790025,0.866100814,1.446549978,0.736973985,5.513,1.2612,6.4434,6.4434,7.7859,74.82,111.33,4.1821,20.646,8.595,15.055,1.3601,1192.6,199.5,8.8093,0.9279,27.97,33.83,4.184
2021-10-07,1.365933616,0.864977078,1.441129846,0.733460466,5.5073,1.2546,6.4434,6.4354,7.7842,74.85,111.5,4.1816,20.593,8.562,14.87,1.3577,1190.76,199.5,8.7798,0.928,27.99,33.75,4.1551
2021-10-08,1.368363437,0.864154857,1.442585113,0.733675715,5.5178,1.2477,6.4435,6.4297,7.7837,75.05,112.15,4.1803,20.746,8.5414,14.935,1.3546,1194.58,199.5,8.7415,0.9272,28.08,33.85,4.1447
2021-10-09,1.368363437,0.864154857,1.442585113,0.733675715,5.5178,1.2477,6.4435,6.4297,7.7837,75.05,112.15,4.1803,20.746,8.5414,14.935,1.3546,1194.58,199.5,8.7415,0.9272,28.08,33.85,4.1447
2021-10-10,1.368363437,0.864154857,1.442585113,0.733675715,5.5178,1.2477,6.4435,6.4297,7.7837,75.05,112.15,4.1803,20.746,8.5414,14.935,1.3546,1194.58,199.5,8.7415,0.9272,28.08,33.85,4.1447
2021-10-11,1.368363437,0.864154857,1.442585113,0.733675715,5.5178,1.2477,6.4435,6.4297,7.7837,75.05,112.15,4.1803,20.746,8.5414,14.935,1.3546,1194.58,199.5,8.7415,0.9272,28.08,33.85,4.1447
2021-10-12,1.357588922,0.866476042,1.439677512,0.735023888,5.532,1.2439,6.4485,6.447,7.7812,75.46,113.69,4.1628,20.768,8.5476,14.9475,1.3562,1198.72,200,8.7716,0.9302,28.13,33.3,4.1528
2021-10-13,1.356668023,0.864453665,1.437607821,0.732869183,5.5525,1.2448,6.4262,6.432,7.7794,75.33,113.49,4.159,20.648,8.5201,14.805,1.353,1193.89,201,8.7127,0.926,28.07,33.2,4.1528
2021-10-14,1.347890551,0.862738331,1.422879909,0.730780474,5.5048,1.2362,6.438,6.4192,7.778,75.18,113.59,4.1525,20.592,8.4525,14.7825,1.3485,1186.3,201,8.635,0.9232,28.05,33.16,4.1711
2021-10-15,1.348435814,0.862515094,1.414227125,0.72695551,5.4457,1.2387,6.434,6.4185,7.7785,74.98,114.31,4.1576,20.452,8.4231,14.64,1.3484,1182.34,200.3,8.6173,0.9241,27.99,33.39,4.1515
2021-10-16,1.348435814,0.862515094,1.414227125,0.72695551,5.4457,1.2387,6.434,6.4185,7.7785,74.98,114.31,4.1576,20.452,8.4231,14.64,1.3484,1182.34,200.3,8.6173,0.9241,27.99,33.39,4.1515
2021-10-17,1.348435814,0.862515094,1.414227125,0.72695551,5.4457,1.2387,6.434,6.4185,7.7785,74.98,114.31,4.1576,20.452,8.4231,14.64,1.3484,1182.34,200.3,8.6173,0.9241,27.99,33.39,4.1515
2021-10-18,1.348254011,0.861400637,1.412229911,0.728544368,5.5211,1.2362,6.429,6.4083,7.7789,75.32,114.22,4.17,20.316,8.4242,14.665,1.3491,1187.55,200,8.6592,0.9232,27.98,33.44,4.1289
2021-10-19,1.33671969,0.859697387,1.396063102,0.724270298,5.5525,1.2354,6.3822,6.3963,7.7756,75.06,114.27,4.17,20.267,8.355,14.52,1.3447,1175.32,199.69,8.6234,0.9227,27.83,33.35,4.1406
2021-10-20,1.331203408,0.858885167,1.388696014,0.723536647,5.5476,1.2328,6.3936,6.3903,7.7744,74.83,114.24,4.1605,20.169,8.3492,14.4325,1.3433,1175.05,198.85,8.5928,0.9197,27.87,33.39,4.146
2021-10-21,1.334757074,0.858885167,1.39431121,0.724008109,5.6455,1.2339,6.3925,6.3905,7.7746,74.8,113.75,4.1564,20.269,8.3484,14.58,1.346,1177.25,200,8.5922,0.9173,27.86,33.37,4.1641
2021-10-22,1.339943722,0.859697387,1.400560224,0.727749072,5.7223,1.2385,6.3839,6.3958,7.7725,74.87,113.54,4.1479,20.212,8.3701,14.805,1.3491,1176.85,200.01,8.5815,0.9164,27.89,33.36,4.2006
2021-10-23,1.339943722,0.859697387,1.400560224,0.727749072,5.7223,1.2385,6.3839,6.3958,7.7725,74.87,113.54,4.1479,20.212,8.3701,14.805,1.3491,1176.85,200.01,8.5815,0.9164,27.89,33.36,4.2006
2021-10-24,1.339943722,0.859697387,1.400560224,0.727749072,5.7223,1.2385,6.3839,6.3958,7.7725,74.87,113.54,4.1479,20.212,8.3701,14.805,1.3491,1176.85,200.01,8.5815,0.9164,27.89,33.36,4.2006
2021-10-25,1.334400854,0.861400637,1.395478649,0.72605823,5.6009,1.2373,6.3856,6.4072,7.7732,75.05,113.7,4.1479,20.211,8.3491,14.7075,1.3468,1167.59,200,8.5953,0.9193,27.87,33.05,4.2282
2021-10-26,1.33386688,0.86281277,1.397624039,0.72611095,5.5833,1.2388,6.382,6.4178,7.7755,74.9,114.19,4.145,20.219,8.3608,14.855,1.3479,1167.58,202.5,8.6214,0.9204,27.78,33.22,4.2621
2021-10-27,1.330671989,0.862068966,1.393534002,0.727855011,5.5812,1.2337,6.3915,6.4136,7.7771,75.01,113.75,4.1525,20.22,8.4064,15.0375,1.3481,1171.19,201.11,8.5832,0.9183,27.82,33.27,4.2837
2021-10-28,1.325029813,0.855798032,1.387347392,0.724427702,5.612,1.2348,6.3917,6.366,7.7774,74.77,113.38,4.1484,20.332,8.3286,15.1075,1.3437,1167.34,200.49,8.5318,0.9123,27.78,33.18,4.3136
2021-10-29,1.331557923,0.86565097,1.397038279,0.730673681,5.6291,1.2397,6.405,6.4394,7.779,75,114.03,4.1387,20.551,8.4545,15.2575,1.3489,1174.94,200.71,8.593,0.9165,27.83,33.35,4.3771
2021-10-30,1.331557923,0.86565097,1.397038279,0.730673681,5.6291,1.2397,6.405,6.4394,7.779,75,114.03,4.1387,20.551,8.4545,15.2575,1.3489,1174.94,200.71,8.593,0.9165,27.83,33.35,4.3771
2021-10-31,1.331557923,0.86565097,1.397038279,0.730673681,5.6291,1.2397,6.405,6.4394,7.779,75,114.03,4.1387,20.551,8.4545,15.2575,1.3489,1174.94,200.71,8.593,0.9165,27.83,33.35,4.3771
2021-11-01,1.327316167,0.862738331,1.389854065,0.731047591,5.6795,1.2355,6.3972,6.4167,7.7827,74.83,114.19,4.15,20.851,8.3931,15.3875,1.3479,1177.73,201,8.5119,0.9105,27.85,33.28,4.367
2021-11-02,1.346076188,0.863483292,1.407657658,0.734645901,5.6795,1.242,6.3995,6.4237,7.7819,74.63,113.78,4.147,20.75,8.5055,15.4175,1.349,1177.04,201.03,8.5707,0.9145,27.86,33.25,4.3826
2021-11-03,1.34589502,0.863259669,1.401148942,0.732118017,5.6188,1.2416,6.4061,6.4194,7.7842,74.51,114.06,4.152,20.827,8.5333,15.4375,1.3502,1184.56,200.61,8.5583,0.9121,27.85,33.42,4.3987
2021-11-04,1.35098622,0.866100814,1.406469761,0.741070105,5.5877,1.2462,6.397,6.4408,7.7823,74.53,113.63,4.152,20.629,8.5596,15.2,1.3511,1186.77,200,8.5814,0.9127,27.88,33.35,4.4277
2021-11-05,1.349892009,0.865501125,1.40390285,0.741234897,5.5335,1.2439,6.3961,6.4423,7.7832,74.22,113.45,4.152,20.425,8.5605,15.0975,1.35,1183.28,200,8.5831,0.9133,27.87,33.21,4.4123
2021-11-06,1.349892009,0.865501125,1.40390285,0.741234897,5.5335,1.2439,6.3961,6.4423,7.7832,74.22,113.45,4.152,20.425,8.5605,15.0975,1.35,1183.28,200,8.5831,0.9133,27.87,33.21,4.4123
2021-11-07,1.349892009,0.865501125,1.40390285,0.741234897,5.5335,1.2439,6.3961,6.4423,7.7832,74.22,113.45,4.152,20.425,8.5605,15.0975,1.35,1183.28,200,8.5831,0.9133,27.87,33.21,4.4123
2021-11-08,1.346076188,0.86281277,1.394116827,0.737300007,5.5455,1.2441,6.3902,6.4169,7.7885,73.91,113.15,4.153,20.336,8.5073,14.905,1.3469,1180.64,200,8.5724,0.9132,27.85,32.92,4.4123
2021-11-09,1.357036233,0.862887221,1.40390285,0.737952919,5.502,1.2457,6.3916,6.4176,7.7899,74.1,112.87,4.1478,20.28,8.5238,15.06,1.3477,1178.64,200.29,8.5724,0.9118,27.78,32.76,4.4267
2021-11-10,1.358695652,0.868281671,1.411034288,0.742390497,5.4709,1.2447,6.3882,6.4574,7.7892,74.26,113.89,4.1533,20.468,8.5984,15.325,1.3515,1181.16,201,8.6679,0.9164,27.75,32.76,4.439
2021-11-11,1.358695652,0.868281671,1.411034288,0.742390497,5.4709,1.2447,6.3882,6.4574,7.7892,74.26,113.89,4.1533,20.468,8.5984,15.325,1.3515,1181.16,201,8.6679,0.9164,27.75,32.76,4.439
2021-11-12,1.365747064,0.873896705,1.420454545,0.745600954,5.4341,1.2558,6.3787,6.4985,7.7921,74.4,113.9,4.1639,20.519,8.6867,15.295,1.3521,1179.23,201.05,8.7501,0.9211,27.82,32.74,4.4612
2021-11-13,1.365747064,0.873896705,1.420454545,0.745600954,5.4341,1.2558,6.3787,6.4985,7.7921,74.4,113.9,4.1639,20.519,8.6867,15.295,1.3521,1179.23,201.05,8.7501,0.9211,27.82,32.74,4.4612
2021-11-14,1.365747064,0.873896705,1.420454545,0.745600954,5.4341,1.2558,6.3787,6.4985,7.7921,74.4,113.9,4.1639,20.519,8.6867,15.295,1.3521,1179.23,201.05,8.7501,0.9211,27.82,32.74,4.4612
2021-11-15,1.358511072,0.875580072,1.416631251,0.743826242,5.4575,1.2515,6.3824,6.5118,7.7889,74.35,113.96,4.16,20.627,8.6947,15.24,1.3516,1181.61,201.8,8.7707,0.9217,27.8,32.69,4.4696
2021-11-16,1.368176221,0.882378893,1.43000143,0.744657085,5.498,1.2562,6.3919,6.5614,7.787,74.48,114.62,4.1641,20.823,8.7223,15.525,1.3562,1183.3,201.8,8.8675,0.9298,27.78,32.74,4.4771
2021-11-17,1.374948439,0.883236177,1.428367376,0.741399763,5.5082,1.2594,6.3775,6.568,7.788,74.28,114.33,4.175,20.691,8.7439,15.4975,1.3572,1182.4,200.94,8.8595,0.9286,27.81,32.64,4.513
